city,year,dei,tntl,dei_source,boundary_source,ntl_product,preprocessing_id,label_city,boundary_name,boundary_gb,match_method,year_semantics
北京市,2017,83.3,361065.607892292,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,北京,北京市,156110000,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
蚌埠市,2022,51,40432.987783821,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,蚌埠,蚌埠市,156340300,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
淮南市,2022,38.5,36533.1454931956,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,淮南,淮南市,156340400,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
马鞍山市,2022,52.5,40552.1898502008,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,马鞍山,马鞍山市,156340500,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
淮北市,2022,39,31784.4280905466,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,淮北,淮北市,156340600,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
铜陵市,2022,59.4,16318.1680271476,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,铜陵,铜陵市,156340700,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
安庆市,2022,51.5,41420.0345387496,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,安庆,安庆市,156340800,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
黄山市,2022,45.3,6097.49000263214,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,黄山,黄山市,156341000,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
滁州市,2022,53.1,86931.6749150636,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,滁州,滁州市,156341100,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
阜阳市,2022,51,92013.9306965421,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,阜阳,阜阳市,156341200,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
宿州市,2022,46.9,51283.8106013882,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,宿州,宿州市,156341300,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
六安市,2022,43.2,54665.8124909293,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,六安,六安市,156341500,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
亳州市,2022,41.1,32922.3533940685,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,亳州,亳州市,156341600,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
池州市,2022,43.3,14056.404944669,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,池州,池州市,156341700,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
宣城市,2022,40,31588.2822252965,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,宣城,宣城市,156341800,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
福州市,2022,75.1,137129.803481146,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,福州,福州市,156350100,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
厦门市,2022,75.5,96728.7521397983,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,厦门,厦门市,156350200,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
莆田市,2022,52,53072.9625872799,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,莆田,莆田市,156350300,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
三明市,2022,53.1,25371.3351784108,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,三明,三明市,156350400,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
泉州市,2022,70.3,175913.151047329,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,泉州,泉州市,156350500,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
漳州市,2022,61.4,115627.606241049,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,漳州,漳州市,156350600,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
南平市,2022,53.8,33854.6028184283,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,南平,南平市,156350700,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
龙岩市,2022,51.7,35136.2605968938,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,龙岩,龙岩市,156350800,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
宁德市,2022,52.7,44805.9751538468,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,宁德,宁德市,156350900,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
南昌市,2022,69.9,96286.0198374183,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,南昌,南昌市,156360100,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
九江市,2022,53,45802.9192155314,H3C live AllCityOneInfo API snapshot matched to workbook; workbook_sha256=6C7ABE1A06917FBF9BEEE26C7462ED00557EA038A5374DFC0EDA9BEB240AB753; model-year semantics follow the user's explicit instruction that IndexYear is the DEI year,projects/empyrean-caster-430308-m2/assets/city; update_time=2024-10-08T06:01:06.845098Z; source/licence/reference-year unresolved; one static layer used for all years,projects/sat-io/open-datasets/npp-viirs-ntl band=b1,longntl_annual_native500m_positive_pixel_sum_v1,九江,九江市,156360400,unique_exact_or_prefix,H3C IndexYear paired to same LongNTL calendar year by user instruction
